gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000014164	ENSG00000014164	21.6687199283316	1.24753190335322	0.382091658440812	3.26500690552622	0.00109461407880009	0.0226392302733229	Upregulated
ENSG00000165304	ENSG00000165304	62.7430796729452	1.2390723464042	0.417040536566014	2.97110769280835	0.00296727708959721	0.0401846871764486	Upregulated
ENSG00000141837	ENSG00000141837	62.7020033962899	1.23560379174928	0.365771237338601	3.37807805977226	0.000729943569249196	0.0176184354157515	Upregulated
ENSG00000153885	ENSG00000153885	27.4737217745847	1.23495459225074	0.316315923000736	3.90418092309524	9.45450358423968e-05	0.00400618831876183	Upregulated
ENSG00000099364	ENSG00000099364	36.7183814795197	1.23011963014587	0.41808617075546	2.94226338059235	0.00325822679804012	0.0423791736596378	Upregulated
ENSG00000160072	ENSG00000160072	41.4309160012004	1.22791981570929	0.329073171122781	3.73144918353475	0.000190381416878524	0.00684942048498056	Upregulated
ENSG00000106089	ENSG00000106089	55.0554788874474	1.225547835691	0.392795274025795	3.1200676706984	0.00180809497068172	0.0304564972623313	Upregulated
ENSG00000105321	ENSG00000105321	43.609107178682	1.225027068474	0.33540935783018	3.65233419961479	0.000259867379536604	0.00851400548626111	Upregulated
ENSG00000136840	ENSG00000136840	252.113287259223	1.22421255585481	0.407760156239153	3.00228587105211	0.00267960412626702	0.0374626830612476	Upregulated
ENSG00000101220	ENSG00000101220	124.964376572843	1.22346141610682	0.390073421852275	3.13649007486124	0.00170983224041439	0.0292666796770391	Upregulated
ENSG00000196422	ENSG00000196422	30.2821497169218	1.22281424422744	0.39066664812585	3.13007073957724	0.00174764212572748	0.0298068336792233	Upregulated
ENSG00000223768	ENSG00000223768	35.5965507699739	1.21744566023416	0.389444905140515	3.12610498728926	0.0017713830046572	0.0300384759462682	Upregulated
ENSG00000157350	ENSG00000157350	100.749815624103	1.21528705234443	0.392417685955335	3.09692222302833	0.00195541171267359	0.0314913771429561	Upregulated
ENSG00000105486	ENSG00000105486	28.1221740684767	1.2074097517247	0.212245118723306	5.68875156699712	1.27971483305772e-08	4.20717283392149e-06	Upregulated
ENSG00000198517	ENSG00000198517	41.6975597309021	1.20043264993802	0.397767278536978	3.01792710137776	0.00254510119930216	0.036511486179743	Upregulated
ENSG00000213024	ENSG00000213024	232.034702438057	1.19986567788204	0.39301771237709	3.05295573226177	0.00226599363121918	0.0339916018357415	Upregulated
ENSG00000188766	ENSG00000188766	39.4757054915664	1.19684233813559	0.337583134137594	3.54532622369628	0.000392127451500826	0.0114328535859598	Upregulated
ENSG00000141499	ENSG00000141499	25.3823198503956	1.18594958487802	0.334860569018574	3.5416220797625	0.000397674789517199	0.0115241077302644	Upregulated
ENSG00000188566	ENSG00000188566	16.6585898272433	1.17798762012318	0.348006382242448	3.38495981749698	0.000711886749243659	0.0173141027226761	Upregulated
ENSG00000101945	ENSG00000101945	19.9587356707771	1.17743251828328	0.315723433654215	3.72931620771874	0.000192000090316294	0.00685591333736161	Upregulated
ENSG00000160685	ENSG00000160685	101.086951527569	1.17343165356921	0.378378365681366	3.10121233135556	0.00192730035972876	0.0313030351442146	Upregulated
ENSG00000155034	ENSG00000155034	26.4464340059256	1.16238668261068	0.40223494974706	2.88982019921846	0.00385462225124604	0.0464912424661215	Upregulated
ENSG00000132763	ENSG00000132763	36.6256108900866	1.15989508664978	0.352253875625525	3.29278161834291	0.000992014940755925	0.021111317957962	Upregulated
ENSG00000076641	ENSG00000076641	33.9550045097935	1.15781400166037	0.344511739629348	3.36073889065736	0.000777342749197552	0.0182992241255542	Upregulated
ENSG00000100726	ENSG00000100726	51.9524783141542	1.1563678591958	0.363284614574412	3.18309064794964	0.001457119884614	0.0266454241520764	Upregulated
ENSG00000088256	ENSG00000088256	298.451968581267	1.1558801521117	0.375988731828172	3.07424147125755	0.00211038542544121	0.0328372906911197	Upregulated
ENSG00000076928	ENSG00000076928	135.147363952981	1.14177562557321	0.325784339350137	3.50469770232289	0.000457126018408251	0.0128183513514831	Upregulated
ENSG00000054654	ENSG00000054654	20.7569288104455	1.12757648245788	0.307058810539531	3.67218410205074	0.000240486330446451	0.00801677158907855	Upregulated
ENSG00000081913	ENSG00000081913	22.6768866820673	1.12466767112612	0.374240973093849	3.00519652305437	0.00265409303572993	0.0374626830612476	Upregulated
ENSG00000165684	ENSG00000165684	16.1705583499354	1.12408331024785	0.320443836369763	3.50789493404629	0.000451667392186699	0.0127026457731799	Upregulated
ENSG00000090924	ENSG00000090924	48.2986883968091	1.12400086099851	0.365134801171514	3.07831753476309	0.00208172968777875	0.0326972172047489	Upregulated
ENSG00000140525	ENSG00000140525	50.6429106899676	1.12232526498611	0.369035192572577	3.04124183160496	0.00235604515796175	0.0348256349395463	Upregulated
ENSG00000166508	ENSG00000166508	150.26638326119	1.12229848179714	0.221228984335742	5.07301737684566	3.91556728329026e-07	6.4840135524018e-05	Upregulated
ENSG00000182612	ENSG00000182612	21.4269344205677	1.12120694849937	0.337419504006878	3.32288719290073	0.00089090934698663	0.0199262616648259	Upregulated
ENSG00000141696	ENSG00000141696	257.194296982397	1.11068522351131	0.304947449328669	3.64221844110007	0.000270298550781473	0.0086697109759029	Upregulated
ENSG00000175567	ENSG00000175567	26.4097954209393	1.10839176244042	0.30039648033936	3.68976281342664	0.000224463232695285	0.00758876759048527	Upregulated
ENSG00000180801	ENSG00000180801	262.679104742275	1.10346639676988	0.382041211078409	2.88834388744362	0.00387276215248707	0.0465610521586529	Upregulated
ENSG00000090530	ENSG00000090530	707.259232510224	1.10203666258024	0.334171192538745	3.29782065954852	0.000974383470537145	0.0208758921530363	Upregulated
ENSG00000132382	ENSG00000132382	80.5198845797841	1.09925341948486	0.347463842253877	3.16364837375418	0.00155804910958453	0.0275592582760277	Upregulated
ENSG00000196739	ENSG00000196739	42.4416144663125	1.09497627566735	0.378463792946864	2.89321276189051	0.00381322894164527	0.0463125155791669	Upregulated
ENSG00000178718	ENSG00000178718	29.3027782905134	1.08738503898463	0.376360347815179	2.88921254669106	0.00386207929863312	0.0464912424661215	Upregulated
ENSG00000111252	ENSG00000111252	90.4536921734697	1.08587331951032	0.300683562043431	3.61134912773672	0.000304608270788225	0.0094906380839704	Upregulated
ENSG00000109084	ENSG00000109084	31.3730828119	1.0807358484727	0.314163962984751	3.44003761031356	0.000581633354208047	0.0149750595387638	Upregulated
ENSG00000168061	ENSG00000168061	54.1238121341585	1.07727542138061	0.311976510328105	3.45306581013948	0.000554253767054896	0.0145577223638364	Upregulated
ENSG00000188130	ENSG00000188130	95.6037018429641	1.06837652902886	0.260105127398766	4.10747969374297	3.99999932209203e-05	0.00224329373746032	Upregulated
ENSG00000169738	ENSG00000169738	127.659329495326	1.0559876936394	0.33080905648095	3.19213659043282	0.00141224531838347	0.0263201347666405	Upregulated
ENSG00000115275	ENSG00000115275	145.740379795813	1.05436945096354	0.364351497784311	2.89382493931096	0.00380580280886335	0.0463125155791669	Upregulated
ENSG00000104881	ENSG00000104881	73.1968370758874	1.05250490429759	0.303018248872746	3.47340435176098	0.000513900495166531	0.0138404726579596	Upregulated
ENSG00000165282	ENSG00000165282	61.6268882327311	1.04934584642292	0.330222877487874	3.17768973005649	0.00148453523382768	0.0267569596268221	Upregulated
ENSG00000184992	ENSG00000184992	24.4918857115188	1.04862280279613	0.25762053067609	4.07041628260046	4.6929203698253e-05	0.00245817714672099	Upregulated
ENSG00000071575	ENSG00000071575	121.250575415013	1.04566261530347	0.303464691799959	3.44574721065987	0.00056948281408979	0.0148345605178472	Upregulated
ENSG00000167693	ENSG00000167693	90.1512097514264	1.04438286126641	0.300248341980484	3.47839676441675	0.00050442269365674	0.0136624032992141	Upregulated
ENSG00000110090	ENSG00000110090	368.574243694685	1.04182167148334	0.322746956905974	3.22798294202616	0.00124666407892609	0.0247322272508342	Upregulated
ENSG00000040487	ENSG00000040487	49.3391252524623	1.03992899974618	0.364784350114809	2.85080486435035	0.00436087230036499	0.0497327231000954	Upregulated
ENSG00000128973	ENSG00000128973	17.2037879456173	1.0385654848804	0.342345916226154	3.03367277264183	0.00241596327296693	0.0353725336148824	Upregulated
ENSG00000125148	ENSG00000125148	872.343454889034	1.03819699766946	0.323642744365194	3.2078488263527	0.00133731773671405	0.0256300036886517	Upregulated
ENSG00000168496	ENSG00000168496	80.7346032278339	1.03420327909114	0.33030231154976	3.13108096107083	0.00174164139451446	0.0297577223213277	Upregulated
ENSG00000187961	ENSG00000187961	17.6420917075865	1.0335309284802	0.333528948131446	3.09877428712088	0.00194323002282727	0.0314012797248055	Upregulated
ENSG00000123136	ENSG00000123136	200.467132313279	1.02786208070557	0.276357335357877	3.71932259143585	0.000199757795034876	0.0069761568419872	Upregulated
ENSG00000197150	ENSG00000197150	79.4944522323012	1.02688981800483	0.33703618130999	3.04682367932581	0.00231273328483208	0.0344524986524828	Upregulated
ENSG00000183963	ENSG00000183963	256.22616072579	1.02297667033325	0.298195978022001	3.43055153566752	0.000602355540314968	0.0153964013977558	Upregulated
ENSG00000130810	ENSG00000130810	28.7610015857463	1.01595422538282	0.320874688225695	3.16620245429963	0.00154443261039616	0.0275592582760277	Upregulated
ENSG00000234616	ENSG00000234616	44.4363099493646	1.01354846546982	0.281858134047442	3.59595251311505	0.000323206760001554	0.00990820980660713	Upregulated
ENSG00000146918	ENSG00000146918	64.4118160292019	1.01216837408016	0.321885087450077	3.1445022262398	0.00166369645488243	0.0288808407048671	Upregulated
ENSG00000102312	ENSG00000102312	42.715207421728	1.00932831943541	0.253046849744134	3.98870138259369	6.64359897831236e-05	0.00304519580092452	Upregulated
ENSG00000129355	ENSG00000129355	57.2532927848058	1.00812551785343	0.253078983680691	3.98344225660942	6.79241813351373e-05	0.00308375783261523	Upregulated
ENSG00000112576	ENSG00000112576	200.20719594631	1.00669259633964	0.336460875872696	2.99200492101355	0.00277151795488084	0.0383507288560725	Upregulated
ENSG00000184470	ENSG00000184470	81.3434338723032	1.00389151194237	0.299872056797947	3.34773277197612	0.000814755331928689	0.0187603750140723	Upregulated
ENSG00000074416	ENSG00000074416	506.941913507426	1.001997037388	0.340174580923163	2.94553765501463	0.00322393903541502	0.0423095103097972	Upregulated
ENSG00000175198	ENSG00000175198	20.3808381752213	-1.00194271575941	0.279040552339743	-3.59067062962056	0.000329828224078044	0.0100578633892233	Downregulated
ENSG00000129596	ENSG00000129596	25.4403353635307	-1.00261406609719	0.302606582346137	-3.31325927652938	0.000922154505139077	0.0202576521935391	Downregulated
ENSG00000099204	ENSG00000099204	69.9688403576095	-1.00293667491358	0.351196457848079	-2.85577104353209	0.00429324606810814	0.0495182736744161	Downregulated
ENSG00000147251	ENSG00000147251	24.1679667639118	-1.00314597418524	0.333816252029019	-3.00508428840078	0.00265507261317723	0.0374626830612476	Downregulated
ENSG00000111224	ENSG00000111224	15.2953807163951	-1.00454219038751	0.29783721691578	-3.37278934039854	0.000744108593420794	0.017914978105237	Downregulated
ENSG00000163412	ENSG00000163412	22.095542020052	-1.00588167894697	0.215948978024712	-4.6579598947297	3.19358406138378e-06	0.000334589345508054	Downregulated
ENSG00000214106	ENSG00000214106	21.1466670538083	-1.00625495924681	0.232673060875842	-4.32475919411986	1.52698571118286e-05	0.00110155803457768	Downregulated
ENSG00000237765	ENSG00000237765	46.1425093784596	-1.00653050999883	0.343934821685501	-2.92651527712775	0.00342782669988894	0.0434586432935388	Downregulated
ENSG00000186889	ENSG00000186889	13.2276945873321	-1.00849112762778	0.291543381210947	-3.45914602293125	0.000541891035514936	0.0143678810742629	Downregulated
ENSG00000127995	ENSG00000127995	22.1968897688688	-1.00883063288986	0.353170044137049	-2.85650113773063	0.00428338469235962	0.0495182736744161	Downregulated
ENSG00000198839	ENSG00000198839	54.4024751628555	-1.01089787964601	0.318022927108032	-3.17869497283953	0.00147939684236428	0.0267569596268221	Downregulated
ENSG00000182919	ENSG00000182919	42.1382605551128	-1.01324466243647	0.247401350868026	-4.09555024207196	4.21166873581002e-05	0.0022945171272693	Downregulated
ENSG00000163660	ENSG00000163660	110.998808163994	-1.01547621553709	0.235972463344146	-4.30336744019197	1.68221514458465e-05	0.00118801771766445	Downregulated
ENSG00000101888	ENSG00000101888	19.0105176233012	-1.01832489080987	0.309221283587943	-3.29319146144821	0.000990569949953039	0.021111317957962	Downregulated
ENSG00000123096	ENSG00000123096	88.6402203571348	-1.0204361744456	0.289714140618829	-3.52221735627384	0.000427953111505401	0.0122158831290194	Downregulated
ENSG00000163558	ENSG00000163558	57.2538162854557	-1.02209392293914	0.250070961519574	-4.08721555165107	4.36581455587639e-05	0.00235162011162291	Downregulated
ENSG00000171492	ENSG00000171492	57.4026719058548	-1.02281895121221	0.270185166547344	-3.78562215047798	0.00015332449645456	0.0058238874470031	Downregulated
ENSG00000279170	ENSG00000279170	28.3454902477877	-1.02889047526556	0.229117585441071	-4.49066566970345	7.10009245650423e-06	0.000638606429059541	Downregulated
ENSG00000043093	ENSG00000043093	53.6112267326797	-1.02895606925852	0.31109273174235	-3.3075541929109	0.00094114500216793	0.0204393541017518	Downregulated
ENSG00000155016	ENSG00000155016	66.6217415717122	-1.03312666632638	0.300087512386352	-3.44275127648852	0.000575828642515364	0.0149183431460366	Downregulated
ENSG00000065615	ENSG00000065615	22.7132849692172	-1.03907319987948	0.313297388171911	-3.31657153588949	0.000911292543152554	0.0200652727630865	Downregulated
ENSG00000185551	ENSG00000185551	22.6070901310828	-1.04417399347866	0.282043928894469	-3.70216794799138	0.00021376503253513	0.00738418775431135	Downregulated
ENSG00000115504	ENSG00000115504	132.946620548908	-1.0460820667087	0.360278047635869	-2.90354095558432	0.00368968708499013	0.045566679622145	Downregulated
ENSG00000140937	ENSG00000140937	693.410140363092	-1.04624772964308	0.31720416672081	-3.29834169727015	0.000972577024371321	0.0208758921530363	Downregulated
ENSG00000166073	ENSG00000166073	430.279919637004	-1.04913160799011	0.288037085413165	-3.64234906239665	0.000270161390422914	0.0086697109759029	Downregulated
ENSG00000134255	ENSG00000134255	41.4746912532868	-1.05389679106069	0.316357021131539	-3.33135261955348	0.000864250502396563	0.019618486404402	Downregulated
ENSG00000144228	ENSG00000144228	25.6229691649506	-1.05592804098542	0.29239131370603	-3.61135229224712	0.000304604553348064	0.0094906380839704	Downregulated
ENSG00000291100	ENSG00000291100	24.2773374689446	-1.05763879848886	0.344312835040905	-3.07173793960719	0.0021281647397072	0.033045476593434	Downregulated
ENSG00000176018	ENSG00000176018	43.6412566927455	-1.05805918502698	0.357778792302557	-2.95729989532814	0.00310346112625649	0.0413245787398455	Downregulated
ENSG00000215386	ENSG00000215386	35.9040866165455	-1.06037844261504	0.304452459851858	-3.48290318669459	0.000496007702663384	0.0135112498205506	Downregulated
ENSG00000186684	ENSG00000186684	25.0738003530986	-1.06212441579529	0.329400196236529	-3.22441949923011	0.00126228340348313	0.0248648966297689	Downregulated
ENSG00000116774	ENSG00000116774	649.573413151552	-1.06496826827091	0.357681180744122	-2.97742326296102	0.00290682401503846	0.0396475824883787	Downregulated
ENSG00000110002	ENSG00000110002	349.456738099021	-1.067638811393	0.358383054569709	-2.97904378507753	0.00289149456653684	0.0394949988500891	Downregulated
ENSG00000155324	ENSG00000155324	128.91056176275	-1.07010832038669	0.29119757595047	-3.67485311954899	0.00023798628585182	0.00796126754144299	Downregulated
ENSG00000164414	ENSG00000164414	33.3835090723988	-1.07021550777006	0.250637291986451	-4.26997714221997	1.95493001629304e-05	0.00131255653347449	Downregulated
ENSG00000156171	ENSG00000156171	79.5694043715483	-1.07159304463188	0.202795742910984	-5.28410029347732	1.2632403495267e-07	2.84660269974739e-05	Downregulated
ENSG00000154380	ENSG00000154380	601.754002969226	-1.07492988433904	0.264357645555262	-4.06619555897934	4.77868405870704e-05	0.00246270128733583	Downregulated
ENSG00000119917	ENSG00000119917	203.206345163496	-1.08235497221673	0.314681268408668	-3.43952780440399	0.000582729923314596	0.0149750595387638	Downregulated
ENSG00000104213	ENSG00000104213	145.13544076836	-1.08832872733652	0.302125802586568	-3.60223694242298	0.000315490597133537	0.00973426327854739	Downregulated
ENSG00000145358	ENSG00000145358	41.2526415685359	-1.09290490867143	0.365854557919651	-2.9872660733981	0.00281484621746965	0.0386696597080052	Downregulated
ENSG00000112208	ENSG00000112208	208.611209229396	-1.1057512964682	0.258553372545596	-4.27668487005792	1.89697032455776e-05	0.00128267482796693	Downregulated
ENSG00000198431	ENSG00000198431	808.061095099816	-1.10778718780714	0.292065778716981	-3.79293730567665	0.000148875753682863	0.00570032705065228	Downregulated
ENSG00000166532	ENSG00000166532	27.8916051463495	-1.10909176975555	0.276898442475114	-4.00540992517584	6.19100225890619e-05	0.00287926905055666	Downregulated
ENSG00000049759	ENSG00000049759	56.7835512766009	-1.1124537894158	0.326704247941954	-3.4050790475594	0.000661449042058562	0.0164389967486774	Downregulated
ENSG00000132429	ENSG00000132429	44.8057922279734	-1.11420762625755	0.247761768027736	-4.49709265124722	6.8888973711516e-06	0.000625511881300565	Downregulated
ENSG00000168300	ENSG00000168300	79.0982097094354	-1.12051383628952	0.230570266988899	-4.85974991885431	1.17534125586957e-06	0.000153502788129595	Downregulated
ENSG00000155903	ENSG00000155903	24.68442390533	-1.1214663510834	0.34162582588583	-3.28273293793131	0.00102806009945133	0.0215515021760342	Downregulated
ENSG00000138448	ENSG00000138448	316.030062336485	-1.13031761906359	0.29715592166026	-3.80378628414441	0.000142501133317064	0.0055004283605056	Downregulated
ENSG00000138685	ENSG00000138685	231.453448778018	-1.13192222775477	0.33765519629499	-3.35230211225855	0.000801425117444236	0.0186360660236911	Downregulated
ENSG00000115419	ENSG00000115419	337.764753412054	-1.13912964023564	0.30812217692571	-3.69700633560787	0.000218156899916251	0.00746363785314089	Downregulated
ENSG00000183578	ENSG00000183578	39.4890513985786	-1.14292213306433	0.363638203089318	-3.14301996697415	0.00167214433281798	0.0288808407048671	Downregulated
ENSG00000146409	ENSG00000146409	23.6506253803508	-1.14392505618109	0.305302987965334	-3.746851820235	0.000179067792315894	0.00656627819976822	Downregulated
ENSG00000234456	ENSG00000234456	86.7642474817573	-1.1507570779502	0.2281663495545	-5.04350041185774	4.57091783393527e-07	6.91732232202205e-05	Downregulated
ENSG00000198189	ENSG00000198189	43.989807347774	-1.15961996626224	0.245329649068135	-4.72678280292237	2.28105026143811e-06	0.000262018472199409	Downregulated
ENSG00000164647	ENSG00000164647	162.127619804775	-1.18606351917959	0.338738013007736	-3.5014184225982	0.000462788628225395	0.0129390814706772	Downregulated
ENSG00000230590	ENSG00000230590	25.1697055282985	-1.19543359566342	0.307381472220288	-3.88908800204685	0.000100621629638883	0.00417425720697404	Downregulated
ENSG00000153936	ENSG00000153936	71.1636191570146	-1.19659139270716	0.235938938280612	-5.07161472128012	3.9445435917695e-07	6.4840135524018e-05	Downregulated
ENSG00000168679	ENSG00000168679	54.8106709439176	-1.20634715633846	0.289375997581714	-4.16878789678406	3.06223788175946e-05	0.00180218370152437	Downregulated
ENSG00000162777	ENSG00000162777	17.8032167780567	-1.2084738777791	0.231635084508801	-5.21714523661973	1.81701785698155e-07	3.60905171842961e-05	Downregulated
ENSG00000095739	ENSG00000095739	78.4165846690372	-1.2186858965363	0.300626802639236	-4.05381651215832	5.03887447663718e-05	0.00254502702594876	Downregulated
ENSG00000166770	ENSG00000166770	31.7840771862016	-1.22153613527066	0.243316582720697	-5.02035710682679	5.15755059563143e-07	7.5649365198077e-05	Downregulated
ENSG00000291075	ENSG00000291075	16.6949797196893	-1.22208263163513	0.248283372426225	-4.92212837167847	8.5608025946042e-07	0.000118287959328922	Downregulated
ENSG00000127863	ENSG00000127863	66.3596009972857	-1.22349433946156	0.258105207731079	-4.74029311619442	2.1340925990627e-06	0.000251190602956343	Downregulated
ENSG00000156273	ENSG00000156273	63.0878876313984	-1.23297771348292	0.349030631260082	-3.53257738162287	0.000411529768415441	0.0118535492811868	Downregulated
ENSG00000105835	ENSG00000105835	135.077351624192	-1.23498772703895	0.376441342656059	-3.28069100573608	0.00103553122306515	0.0216507778085596	Downregulated
ENSG00000145362	ENSG00000145362	62.4112065674925	-1.23540041334502	0.432677473598872	-2.85524550901474	0.00430035719584983	0.0495182736744161	Downregulated
ENSG00000165410	ENSG00000165410	219.117900242962	-1.24252842600864	0.260636497428319	-4.76728485177085	1.86725222614366e-06	0.000228235675949406	Downregulated
ENSG00000172986	ENSG00000172986	25.9665317308156	-1.24454608628512	0.292993834736174	-4.2476869433303	2.15988917862633e-05	0.00140950134684226	Downregulated
ENSG00000165030	ENSG00000165030	154.357276230901	-1.25115055640176	0.320849196476484	-3.89949724088981	9.63926356835166e-05	0.0040664043743657	Downregulated
ENSG00000164484	ENSG00000164484	113.486991476946	-1.25273773907298	0.427555954929457	-2.92999717260322	0.00338965088046484	0.0432622911570975	Downregulated
ENSG00000111058	ENSG00000111058	29.8644183276123	-1.2632143729195	0.388691216837561	-3.24991746198219	0.00115438507691912	0.0235168959900574	Downregulated
ENSG00000146143	ENSG00000146143	79.7357186107393	-1.27364170433726	0.311996653074165	-4.08222874119905	4.46058611692699e-05	0.00238917011453831	Downregulated
ENSG00000138639	ENSG00000138639	37.8210461610181	-1.27950411281868	0.438067973578149	-2.92078898707811	0.00349146218164239	0.0440892848945954	Downregulated
ENSG00000088970	ENSG00000088970	59.3658217746516	-1.28578164243299	0.290429955256561	-4.427166065901	9.54792239031784e-06	0.000798507825169213	Downregulated
ENSG00000151414	ENSG00000151414	312.244834032828	-1.30359271478154	0.419268692341196	-3.109205954545	0.0018759090468827	0.0310502028697564	Downregulated
ENSG00000077157	ENSG00000077157	61.5079630306253	-1.310784363023	0.30996066637545	-4.22887322559588	2.34864637274847e-05	0.0014829135442241	Downregulated
ENSG00000122335	ENSG00000122335	57.3165647979389	-1.31660192221532	0.357330126763069	-3.68455336845502	0.000229104020295813	0.00771829586395858	Downregulated
ENSG00000053770	ENSG00000053770	108.240662061779	-1.32595571730181	0.409620124675294	-3.23703753167131	0.00120777526064867	0.0242419564947883	Downregulated
ENSG00000154277	ENSG00000154277	550.170023426439	-1.33173266593925	0.444131182847585	-2.99851196531785	0.00271301503014256	0.0377604164925244	Downregulated
ENSG00000109339	ENSG00000109339	33.6464364306882	-1.33456275605284	0.391964459518432	-3.40480552163449	0.000662111889185246	0.0164389967486774	Downregulated
ENSG00000163536	ENSG00000163536	79.9605566050225	-1.3375214257953	0.25949846224627	-5.1542556908332	2.54640299737567e-07	4.67866205058628e-05	Downregulated
ENSG00000187824	ENSG00000187824	27.2083688758562	-1.35152285571638	0.255222196569869	-5.29547536962126	1.18707194262842e-07	2.76037656122424e-05	Downregulated
ENSG00000145779	ENSG00000145779	62.5813203280994	-1.37513505164294	0.236546352976376	-5.81338513293535	6.12219867732236e-09	2.16181637739227e-06	Downregulated
ENSG00000121898	ENSG00000121898	326.008041371297	-1.3838777454352	0.435033609145663	-3.1810823723549	0.00146725903921126	0.0266454241520764	Downregulated
ENSG00000164932	ENSG00000164932	125.084048410951	-1.38848278089494	0.36769860111133	-3.77614376747261	0.000159275080962133	0.00602590722973403	Downregulated
ENSG00000133106	ENSG00000133106	63.6178042001849	-1.40333865540171	0.487137896119246	-2.8807831757318	0.00396688429306666	0.0472743043552406	Downregulated
ENSG00000115738	ENSG00000115738	367.345495572744	-1.40370731224847	0.41740642628125	-3.36292693132292	0.000771207736236717	0.0182655115535575	Downregulated
ENSG00000087253	ENSG00000087253	21.5071320694792	-1.42009499512127	0.329693532888533	-4.30731832280555	1.65245720853502e-05	0.00117571097210245	Downregulated
ENSG00000115267	ENSG00000115267	24.2190074571303	-1.42558623538429	0.366398516633313	-3.89080787903679	9.99110178824928e-05	0.00417425720697404	Downregulated
ENSG00000104611	ENSG00000104611	113.661824350045	-1.42660212316163	0.259635170377752	-5.49464127331446	3.91505411554786e-08	1.0978272334598e-05	Downregulated
ENSG00000136048	ENSG00000136048	651.134425449943	-1.45591601575149	0.271293788554465	-5.36656597819305	8.02498531084301e-08	1.91275524883943e-05	Downregulated
ENSG00000250722	ENSG00000250722	47.1459673513784	-1.45768759826448	0.503438361236788	-2.89546389489152	0.00378598579609809	0.0462106562466083	Downregulated
ENSG00000106034	ENSG00000106034	53.0115952736921	-1.48109578883438	0.354738373189561	-4.17517782335585	2.97753375627312e-05	0.00178974312701436	Downregulated
ENSG00000121039	ENSG00000121039	209.983599111684	-1.49822871103635	0.340577605444812	-4.39908169851504	1.08709898976525e-05	0.000850520504472086	Downregulated
ENSG00000246430	ENSG00000246430	338.78646443621	-1.50417890976251	0.402367271842352	-3.73832320624686	0.000185251694915373	0.00674118190581362	Downregulated
ENSG00000203722	ENSG00000203722	60.5482233498252	-1.5093688287598	0.437716366271948	-3.44828054206693	0.00056416772537761	0.0147363701198634	Downregulated
ENSG00000154721	ENSG00000154721	33.407069943712	-1.51858360820148	0.491806620833873	-3.08776568649417	0.00201667411225421	0.0321521253950361	Downregulated
ENSG00000132561	ENSG00000132561	54.4158498619553	-1.51906642882229	0.462762315635298	-3.28260616194915	0.00102852249738783	0.0215515021760342	Downregulated
ENSG00000156804	ENSG00000156804	213.630952165434	-1.52732339353245	0.390415875903282	-3.91204222932475	9.15189033066105e-05	0.00389527332198761	Downregulated
ENSG00000186417	ENSG00000186417	47.699477138777	-1.53585615083223	0.495438093875162	-3.09999608390879	0.00193523201291483	0.0313492042420256	Downregulated
ENSG00000075223	ENSG00000075223	939.712373559574	-1.54250231316588	0.48354134708163	-3.19001120064606	0.00142267279772544	0.026332350919919	Downregulated
ENSG00000147655	ENSG00000147655	54.7528205130113	-1.55144094431832	0.348792738813778	-4.44803108457668	8.66609909031608e-06	0.000737701685063156	Downregulated
ENSG00000052126	ENSG00000052126	51.0852716576577	-1.55466896095425	0.379598182135041	-4.09556482122767	4.21140368244521e-05	0.0022945171272693	Downregulated
ENSG00000172379	ENSG00000172379	81.8144919077122	-1.55785969197457	0.482807666927633	-3.22666726046021	0.00125241008939987	0.0247727755027767	Downregulated
ENSG00000107968	ENSG00000107968	42.5709415101122	-1.5593383319643	0.329814969849818	-4.72791860440522	2.26833075736598e-06	0.000262018472199409	Downregulated
ENSG00000140945	ENSG00000140945	198.835555045291	-1.56177780203169	0.483379178340776	-3.2309579560141	0.00123376086458573	0.0245938371331256	Downregulated
ENSG00000154511	ENSG00000154511	36.7557547087493	-1.56459965717048	0.402727092626858	-3.88501217279699	0.000102324761324311	0.00420501842442235	Downregulated
ENSG00000157601	ENSG00000157601	138.589040771273	-1.57001881742555	0.510455720260046	-3.07571990108314	0.00209995014743186	0.0328211880419924	Downregulated
ENSG00000069702	ENSG00000069702	119.559437314062	-1.58037707053809	0.52210189200365	-3.0269514337003	0.00247033645145383	0.0357071162374002	Downregulated
ENSG00000116191	ENSG00000116191	83.990550537935	-1.58264872784549	0.413868098526743	-3.82404136361146	0.000131281875565357	0.00517207190760377	Downregulated
ENSG00000150051	ENSG00000150051	32.3440998104926	-1.61428442387021	0.335700039764244	-4.8087108509248	1.51906745773486e-06	0.000193103855227255	Downregulated
ENSG00000106799	ENSG00000106799	345.545570855769	-1.6194291732842	0.381510227630835	-4.24478573835569	2.18802390741194e-05	0.00140950134684226	Downregulated
ENSG00000124177	ENSG00000124177	149.814670712516	-1.64059694594425	0.50944652009837	-3.22035165855576	0.00128033435318509	0.024962592481118	Downregulated
ENSG00000203875	ENSG00000203875	231.787400376785	-1.66553412566353	0.497604730223045	-3.34710267910231	0.00081660956899937	0.0187603750140723	Downregulated
ENSG00000127990	ENSG00000127990	276.492478449927	-1.67013678262396	0.321204408366826	-5.1996072878197	1.99710025329384e-07	3.8080707629807e-05	Downregulated
