gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000179630	ENSG00000179630	43.4170967155689	-1.67855130166226	0.473935645629717	-3.54172832776056	0.000397514655948216	0.0115240384356238	Downregulated
ENSG00000157214	ENSG00000157214	49.4119420722187	-1.72182718681894	0.425896977596053	-4.04282555968741	5.28109108351226e-05	0.00262239179115656	Downregulated
ENSG00000118849	ENSG00000118849	45.1759312723365	-1.73644474055715	0.409935265555082	-4.23589987605939	2.27638201159213e-05	0.00145657893278654	Downregulated
ENSG00000124212	ENSG00000124212	592.908894592846	-1.73978289237243	0.525520631116589	-3.31058913648331	0.000930997953049245	0.0203538667943309	Downregulated
ENSG00000112837	ENSG00000112837	58.8650147926597	-1.74388430323589	0.402540202281874	-4.33219910297247	1.4762734487142e-05	0.0010910690744218	Downregulated
ENSG00000228649	ENSG00000228649	36.7225074207098	-1.77016040160296	0.424255572140434	-4.17239163806909	3.01418961654753e-05	0.00178975406590768	Downregulated
ENSG00000115828	ENSG00000115828	56.3529032252199	-1.78370061855967	0.440365381050789	-4.05050145927332	5.11079908951399e-05	0.00256454518523297	Downregulated
ENSG00000151690	ENSG00000151690	27.1650791721366	-1.79321885777271	0.402457432329491	-4.45567335505091	8.36302853052614e-06	0.000718316342432759	Downregulated
ENSG00000198146	ENSG00000198146	39.8242503901466	-1.85152918476558	0.59681207697333	-3.1023654785195	0.00191980778819585	0.03128794436352	Downregulated
ENSG00000227496	ENSG00000227496	21.5603022826982	-1.86451579963474	0.40209091296699	-4.63705032744126	3.53416383041614e-06	0.000365023226872302	Downregulated
ENSG00000164694	ENSG00000164694	157.77893008969	-1.90406450994436	0.530447672279781	-3.58954258722823	0.00033125871195814	0.0100580272605379	Downregulated
ENSG00000122694	ENSG00000122694	99.2439419321249	-1.94069576000416	0.384536014124681	-5.0468504606045	4.49152619662678e-07	6.9173379922565e-05	Downregulated
ENSG00000172716	ENSG00000172716	33.9661281105967	-2.03181657906683	0.446753684501662	-4.54795707243747	5.41691809550421e-06	0.000506322520809187	Downregulated
ENSG00000121769	ENSG00000121769	184.552515737346	-2.1732429489048	0.54015094622122	-4.02339931848373	5.73641130675012e-05	0.00276556214364365	Downregulated
ENSG00000128567	ENSG00000128567	64.2438755908943	-2.22320485572658	0.553194040423326	-4.01885178304758	5.84824437077898e-05	0.00277398815079636	Downregulated
ENSG00000240583	ENSG00000240583	89.6343486516337	-2.25413706071258	0.699022897081969	-3.22469703084455	0.00126106046625676	0.0248650482088594	Downregulated
ENSG00000178695	ENSG00000178695	82.4993381590205	-2.25691907220336	0.670972139893289	-3.36365541580056	0.00076917514503239	0.0182451477431702	Downregulated
ENSG00000140285	ENSG00000140285	361.027081509094	-2.29951976255318	0.36688455378738	-6.26769303535688	3.66436229606912e-10	2.12170760770949e-07	Downregulated
ENSG00000186340	ENSG00000186340	316.767803931633	-2.30018195857127	0.529205071299734	-4.34648510249911	1.38336442374757e-05	0.00103039034500073	Downregulated
ENSG00000008517	ENSG00000008517	50.9454555647907	-2.30167511580825	0.566582495063172	-4.06238303488642	4.85742877869365e-05	0.00248982397720781	Downregulated
ENSG00000233927	ENSG00000233927	351.861996247122	-2.35874561583205	0.464498921965018	-5.0780432511094	3.81341897132271e-07	6.48406516689558e-05	Downregulated
ENSG00000144476	ENSG00000144476	196.343370573196	-2.36766856515413	0.579181775280533	-4.08795419021485	4.3519406074879e-05	0.0023516317096436	Downregulated
ENSG00000138821	ENSG00000138821	79.5286968103632	-2.43322317867603	0.579477507051145	-4.19899504134036	2.68102190787938e-05	0.00165979629024169	Downregulated
ENSG00000197614	ENSG00000197614	579.556996168719	-2.65179098168782	0.629888003376376	-4.20994044571968	2.55438011989844e-05	0.00159172941588965	Downregulated
ENSG00000107562	ENSG00000107562	1040.1201761631	-2.79808016357249	0.570627977576622	-4.9035102965956	9.41390057248665e-07	0.000127149174436839	Downregulated
ENSG00000169744	ENSG00000169744	52.7016391223751	-2.83520250048323	0.431102263377396	-6.57663561835963	4.81212095224777e-11	5.73484514484129e-08	Downregulated
ENSG00000168079	ENSG00000168079	148.844537311126	-3.01586076566871	0.888389231680217	-3.39475159999946	0.00068690892282438	0.0169638685513822	Downregulated
ENSG00000091490	ENSG00000091490	121.667601675156	-3.13379589666022	0.596220064492972	-5.25610606433584	1.47137453532869e-07	3.11735218218305e-05	Downregulated
ENSG00000127951	ENSG00000127951	140.224340748763	-3.46975485803603	0.673235068642309	-5.15385341561807	2.55187446285141e-07	4.67876367862026e-05	Downregulated
ENSG00000070193	ENSG00000070193	2353.83001435992	-6.62872389389781	1.02774121422523	-6.44979864789692	1.11998851249267e-10	8.89830873175427e-08	Downregulated
